cows_id,site_label,current_locationlat,current_location_lng,ebu_royal,shelter_outdoor,tower_type,tower_sytem,tower_hieght,2g_4g_lte_5g,vehicle_make,top_events,moved_date_time,moved_month_year,reached_date_time,reached_month_year,from_location,from_sub_location,from_latitude,from_longitude,to_location,to_sub_location,to_latitude,to_longitude,distance,movement_type,region_from,region_to,vendor,goverment,remarks
COW017,Normal,,,NON EBU,,,,,,,Formula 1 Saudi Arabian Grand Prix,28 Mar 2025,Mar-25,28 Mar 2025,Mar-25,stc Jeddah WH,Event,21.458816,39.211939,Formula 1 Saudi Arabian Grand Prix,Formula 1 Saudi Arabian Grand Prix,21.631088,39.105809,30.0,Half,West,West,Ericsson,Makkah,ON-AIR
COW017,VVVIP,,,NON EBU,,,,,,,WH,20 Apr 2021,Apr-21,20 Apr 2021,Apr-21,Dirab satellite station,WH,24.42661,46.58741,ACES Muzahmiya WH,,24.51704,46.26763,5.0,Half,Central,Central,Ericsson,Makkah,OFF-AIR
COW017,VVVIP,,,Royal,,,,,,,Riyadh Season,22 Sep 2021,Sep-21,22 Sep 2021,Sep-21,ACES Muzahmiya WH,Event,24.517040,46.267630,Riyadh Season,Riyadh Season,24.773986,46.599956,100.0,Half,Central,Central,Ericsson,Al Madinah,OFF-AIR
COW017,Normal,,,EBU,,,,,,,Other,27 Jan 2022,Jan-22,27 Jan 2022,Jan-22,Riyadh Season Opening ceremony Concert in Boulevard Plus,Event,24.778400,46.602753,LEAP Tech Conference,LEAP Tech Conference,24.833204,46.727473,30.0,Full,Central,Central,Ericsson,Al Madinah,ON-AIR
COW017,Normal,,,NON EBU,,,,,,,WH,20 Dec 2022,Dec-22,20 Dec 2022,Dec-22,MDL Beast 2022,WH,24.99743,46.50355,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW017,Normal,,,EBU,,,,,,,WH,23 May 2024,May-24,23 May 2024,May-24,Wonder Garden Riyadh Season-2024,WH,24.80037,46.57733,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW017,Normal,,,NON EBU,,,,,,,Saudi Founding Day,21 Feb 2022,Feb-22,21 Feb 2022,Feb-22,ACES Muzahmiya WH,Event,24.517040,46.267630,Founding day,Founding day,24.57192,46.678154,90.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW017,Normal,,,NON EBU,,,,,,,WH,11 Mar 2025,Mar-25,12 Mar 2025,Mar-25,ACES  Muzahmiya WH,WH,24.517040,46.267630,stc Jeddah WH,,21.631547,39.10799,950.0,Zero,Central,West,Ericsson,Ash Sharqiyah,ON-AIR
COW017,VIP,,,NON EBU,,,,,,,MDLBEAST Festival,28 Nov 2024,Nov-24,29 Nov 2024,Nov-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.997501,46.503533,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,Formula 1 Saudi Arabian Grand Prix,12 Apr 2025,Apr-25,12 Apr 2025,Apr-25,stc Jeddah WH,Event,21.458816,39.211939,Formula 1 Saudi Arabian Grand Prix,Formula 1 Saudi Arabian Grand Prix,21.635,39.1041,20.0,Half,West,West,Ericsson,Makkah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,Riyadh Season,4 Oct 2021,Oct-21,4 Oct 2021,Oct-21,ACES Muzahmiya WH,Event,24.517040,46.267630,Riyadh Season,Riyadh Season,24.775134,46.602764,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW018,VIP,,,NON EBU,,,,,,,Other,9 Aug 2022,Aug-22,10 Aug 2022,Aug-22,ACES Muzahmiya WH,Event,24.517040,46.267630,Back to School Event,Back to School Event,24.777098,46.612502,80.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW018,VVVIP,,,Royal,,,,,,,Riyadh Season,18 Jan 2023,Jan-23,18 Jan 2023,Jan-23,ACES Muzahmiya WH,Event,24.517040,46.267630,Riyadh Season,Riyadh Season,24.780253,46.609258,80.0,Half,Central,Central,Huawei,Makkah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,Riyadh Season,19 Nov 2021,Nov-21,19 Nov 2021,Nov-21,Riyadh Season Ceremony,Event,24.775134,46.602764,Riyadh Season,Riyadh Season,24.776523 ,46.604074 ,0.5,Full,Central,Central,Ericsson,Al Madinah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,Riyadh Season,11 Jan 2022,Jan-22,11 Jan 2022,Jan-22,Riyadh Season Opening ceremony,Event,24.776523 ,46.604074 ,Riyadh Season,Riyadh Season,24.776571,46.60398,40.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,WH,8 Jun 2023,Jun-23,8 Jun 2023,Jun-23,Riyadh Season Korean Band event,WH,24.78,46.61,ACES Muzahmiya WH,,24.51704,46.26763,85.0,Half,Central,Central,Ericsson,Asir,ON-AIR
COW018,VIP,,,NON EBU,,,,,,,Riyadh Season,9 Oct 2022,Oct-22,9 Oct 2022,Oct-22,Back to School Event Near Boulevard Plus,Event,24.777098,46.612502,Riyadh Season,Riyadh Season,24.780048,46.609445,1.0,Full,Central,Central,Ericsson,Makkah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,11 Dec 2021,Dec-21,11 Dec 2021,Dec-21,Riyadh Season Opening ceremony,Event,24.776523 ,46.604074 ,MDL Beast,MDL Beast,24.99789,46.50728,40.0,Full,Central,Central,Ericsson,Makkah,In Progress
COW018,Normal,,,EBU,,,,,,,WH,7 Apr 2021,Apr-21,7 Apr 2021,Apr-21,Durma city,WH,24.59568,46.12398,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Al Bahah,ON-AIR
COW018,Normal,,,EBU,,,,,,,Riyadh Season,29 Oct 2023,Oct-23,29 Oct 2023,Oct-23,ACES Muzahmiya WH,Event,24.51704,46.26763,Riyadh Season,Riyadh Season,24.800731,46.58089,70.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,14 Nov 2022,Nov-22,15 Nov 2022,Nov-22,Riyadh Season Boulivord openning Ceremony,Event,24.780048,46.609445,MDL Beast,MDL Beast,24.99625086,46.50148698,80.0,Full,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,WH,18 Dec 2024,Dec-24,18 Dec 2024,Dec-24,MDL Beast S8,WH,24.996278,46.501256,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,WH,29 Jul 2022,Jul-22,30 Jul 2022,Jul-22,Riyadh Season Opening ceremony Concert in Boulevard Plus,WH,24.776571,46.60398,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,WH,20 Dec 2022,Dec-22,20 Dec 2022,Dec-22,MDL Beast 2022,WH,24.996251,46.501487,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,WH,25 May 2024,May-24,25 May 2024,May-24,Wonder Garden Riyadh Season-2025,WH,24.800731,46.580890,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW018,Normal,,,NON EBU,,,,,,,WH,11 Mar 2025,Mar-25,12 Mar 2025,Mar-25,ACES  Muzahmiya WH,WH,24.517040,46.267630,stc Jeddah WH,,21.631547,39.10799,950.0,Zero,Central,West,Ericsson,Ash Sharqiyah,ON-AIR
COW018,VIP,,,NON EBU,,,,,,,MDLBEAST Festival,29 Nov 2024,Nov-24,30 Nov 2024,Nov-24,ACES  Muzahmiya WH,Event,24.51704,46.26763,MDL Beast,MDL Beast,24.996278,46.501256,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW019,Normal,,,EBU,,,,,,,Other,25 Aug 2021,Aug-21,25 Aug 2021,Aug-21,Al Malqa Area Prince Maqrin Camp,Royal,24.79501,46.584808  ,Al Malqa Area Prince Maqrin Camp,,24.795012,46.584808  ,15.0,Full,Central,Central,Ericsson,Tabuk,ON-AIR
COW019,Normal,,,NON EBU,,,,,,,WH,28 Nov 2024,Nov-24,29 Nov 2024,Nov-24,MDL Beast S12,WH,24.995005,46.507462,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW019,Normal,,,NON EBU,,,,,,,WH,24 Aug 2023,Aug-23,24 Aug 2023,Aug-23,Al Malqa Area Prince Maqrin Camp,WH,24.795012,46.584808  ,ACES Dammam WH,,26.20098,49.94774,450.0,Half,Central,East,Ericsson,Makkah,ON-AIR
COW019,Normal,,,NON EBU,,,,,,,Other,22 Mar 2021,Mar-21,22 Mar 2021,Mar-21,Al Malqa Area,Other,24.818410,46.605670,Al Malqa Area,,24.81792,46.60393,0.2,Full,Central,Central,Ericsson,Makkah,OFF-AIR
COW019,Normal,,,NON EBU,,,,,,,Saudi Camel Festival,27 Sep 2025,Sep-25,27 Sep 2025,Sep-25,Founding day Wadi al dawasir,Event,20.429950,44.927187,Saudi Camel Festivals,Saudi Camel Festivals,20.480911,45.082381,30.0,Full,Central,Central,Ericsson,Makkah,OFF-AIR
COW019,Normal,,,NON EBU,,,,,,,WH,11 Oct 2025,Oct-25,12 Oct 2025,Oct-25,Founding day Wadi al dawasir,WH,20.480911,45.082381,ACES Muzahmiya WH,,24.51704,46.26763,700.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW019,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,28 Nov 2024,Nov-24,29 Nov 2024,Nov-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.995005,46.507462,120.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW019,Normal,,,NON EBU,,,,,,,WH,13 Dec 2023,Dec-23,14 Dec 2023,Dec-23,ACES Dammam WH,WH,26.200980,49.947740,ACES Muzahmiya WH,,24.51704,46.26763,500.0,Zero,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW019,VIP,,,NON EBU,,,,,,,Saudi Founding Day,12 Feb 2025,Feb-25,13 Feb 2025,Feb-25,ACES  Muzahmiya WH,Event,24.51704,46.26763,Founding day,Founding day,20.42995,44.927187,650.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW020,VIP,,,NON EBU,,,,,,,Other,2 Oct 2022,Oct-22,2 Oct 2022,Oct-22,ACES Muzahmiya WH,Other,24.517040,46.267630,Riyadh Outlet,,24.790599,46.562632,100.0,Half,Central,Central,Ericsson,Makkah,OFF-AIR
COW020,Normal,,,NON EBU,,,,,,,Other,6 Sep 2023,Sep-23,7 Sep 2023,Sep-23,ACES Muzahmiya WH,Royal,24.517040,46.267630,Al Amariyah Royal,,24.79591,46.54063,80.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW020,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,4 Dec 2021,Dec-21,4 Dec 2021,Dec-21,Riyadh Season  Jandriya Riiyadh Season WZ2,Event,24.952000,46.805200,MDL Beast,MDL Beast,24.99795,46.504609,60.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW020,Normal,,,NON EBU,,,,,,,Other,9 Jan 2023,Jan-23,9 Jan 2023,Jan-23,ACES Muzahmiya WH,Other,24.517040,46.267630,Deriaya,,24.79058,46.5654,80.0,Half,Central,Central,Ericsson,Hail,ON-AIR
COW020,Normal,,,NON EBU,,,,,,,WH,7 Jul 2021,Jul-21,8 Jul 2021,Jul-21,Dirab satellite station,WH,24.679300,46.432310,stc EXIT 18 Riyad  WH,,24.49375,46.91106,60.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW020,Normal,,,NON EBU,,,,,,,Riyadh Season,11 Jan 2022,Jan-22,11 Jan 2022,Jan-22,MDL Beast,Event,24.99795,46.50461,Riyadh Season,Riyadh Season,24.776568,46.600658,40.0,Full,Central,Central,Ericsson,Makkah,ON-AIR
COW020,Normal,,,EBU,,,,,,,Other,19 Sep 2022,Sep-22,19 Sep 2022,Sep-22,ACES Muzahmiya WH,Other,24.517040,46.267630,Riyadh Outlet,,24.790599,46.562632,90.0,Half,Central,Central,Ericsson,Tabuk,ON-AIR
COW020,Normal,,,NON EBU,,,,,,,Riyadh Season,27 Aug 2021,Aug-21,27 Aug 2021,Aug-21,stc EXIT 18 Riyad WH,Event,24.49375,46.91106,Riyadh Season,Riyadh Season,24.952,46.8052,160.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW020,Normal,,,EBU,,,,,,,Riyadh Season,27 Aug 2021,Aug-21,27 Aug 2021,Aug-21,stc EXIT 18 Riyad WH,Event,24.49375,46.91106,Riiyadh Season,Riyadh Season,24.952,46.8052,160.0,Half,Central,Central,Ericsson,Al Madinah,ON-AIR
COW020,Normal,,,EBU,,,,,,,WH,25 Sep 2022,Sep-22,25 Sep 2022,Sep-22,Riyadh Outlet,WH,24.790599,46.562632,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW020,Normal,,,NON EBU,,,,,,,WH,26 Jan 2023,Jan-23,26 Jan 2023,Jan-23,Deriaya,WH,24.79058,46.56540,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW020,Normal,,,EBU,,,,,,,WH,27 Jul 2022,Jul-22,28 Jul 2022,Jul-22,Riyadh Season Opening ceremony Concert in Boulevard Plus,WH,24.776568,46.600658,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Ash Sharqiyah,OFF-AIR
COW020,Normal,,,NON EBU,,,,,,,WH,18 Dec 2022,Dec-22,18 Dec 2022,Dec-22,MDL Beast 2022,WH,24.994722,46.506763,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Al Madinah,OFF-AIR
COW020,VVVIP,,,NON EBU,,,,,,,Other,30 Jan 2023,Jan-23,30 Jan 2023,Jan-23,ACES Muzahmiya WH,Event,24.517040,46.267630,LEAP Tech Conference,LEAP Tech Conference,24.83232,46.72612,100.0,Half,Central,Central,Ericsson,Al Madinah,OFF-AIR
COW020,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,20 Nov 2022,Nov-22,20 Nov 2022,Nov-22,Riyadh Outlet,Event,24.790599,46.562632,MDL Beast,MDL Beast,24.99472172,46.50676322,80.0,Full,Central,Central,Ericsson,Tabuk,OFF-AIR
COW054,Normal,,,NON EBU,,,,,,,FIFA World Cup,2 Jul 2024,Jul-24,2 Jul 2024,Jul-24,ACES  Muzahmiya WH,Event,24.51704,46.26763,E-sports World Cup event,E-sports World Cup event,24.770207,46.607162,100.0,Half,Central,Central,Ericsson,Al Bahah,ON-AIR
COW054,VIP,,,NON EBU,,,,,,,WH,6 Mar 2024,Mar-24,6 Mar 2024,Mar-24,King Abdulaziz Equestrian Club,WH,24.98080,46.78370,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW054,VIP,,,NON EBU,,,,,,,WH,5 May 2025,May-25,6 May 2025,May-25,Bulovord Replacment for,WH,24.76781,46.60102,ACES Muzahmiya WH,,24.51704,46.26763,90.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW054,VIP,,,NON EBU,,,,,,,WH,8 Sep 2021,Sep-21,8 Sep 2021,Sep-21,Al Rawdah Replacement of ZRYA751,WH,24.719540,46.762040,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW054,Normal,,,NON EBU,,,,,,,Other,16 Sep 2024,Sep-24,16 Sep 2024,Sep-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,Book Fair Event,Book Fair Event,24.71921,46.611337,70.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW054,VVVIP,,,NON EBU,,,,,,,Other,2 Dec 2023,Dec-23,2 Dec 2023,Dec-23,ACES Muzahmiya WH,Other,24.517040,46.267630,Nova,,24.381854,45.9549,80.0,Half,Central,Central,Ericsson,Makkah,OFF-AIR
COW054,Normal,,,NON EBU,,,,,,,Riyadh Season,15 Sep 2021,Sep-21,15 Sep 2021,Sep-21,ACES Muzahmiya WH,Event,24.517040,46.267630,Riyadh Season,Riyadh Season,24.837421,46.730274,200.0,Half,Central,Central,Ericsson,Makkah,OFF-AIR
COW054,VVVIP,,,NON EBU,,,,,,,Equestrian Event,8 Feb 2024,Feb-24,8 Feb 2024,Feb-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,King Abdulaziz Equestrian Club,,24.980798,46.783695,120.0,Half,Central,Central,Ericsson,Makkah,OFF-AIR
COW054,VVVIP,,,Royal,,,,,,,WH,29 Aug 2024,Aug-24,29 Aug 2024,Aug-24,E-sports World Cup event Bolivord,WH,24.770207,46.607162,ACES Muzahmiya WH,,24.51704,46.26763,75.0,Half,Central,Central,Ericsson,Al Madinah,OFF-AIR
COW054,Normal,,,NON EBU,,,,,,,WH,6 Oct 2024,Oct-24,7 Oct 2024,Oct-24,Book Fair Event,WH,24.71921,46.611337,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW054,Normal,,,NON EBU,,,,,,,Other,19 May 2025,May-25,20 May 2025,May-25,ACES  Muzahmiya WH,Other,24.51704,46.26763,Replacement of ZRI737 in KACST,,24.718905,46.644098,80.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW054,VVVIP,,,NON EBU,,,,,,,MDLBEAST Festival,6 Dec 2023,Dec-23,6 Dec 2023,Dec-23,ACES Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.99441393,46.51278781,160.0,Half,Central,Central,Ericsson,Al Madinah,OFF-AIR
COW054,Normal,,,Royal,,,,,,,Other,22 Oct 2024,Oct-24,22 Oct 2024,Oct-24,ACES  Muzahmiya WH,Other,24.517040,46.267630,Bulovord Replacment for,,24.767807,46.601019,120.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW054,Normal,,,NON EBU,,,,,,,WH,27 Dec 2023,Dec-23,27 Dec 2023,Dec-23,MDL Beast 2023,WH,24.994414,46.512788,ACES Muzahmiya WH,,24.51704,46.26763,110.0,Half,Central,Central,Ericsson,Tabuk,OFF-AIR
COW055,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,2 Dec 2021,Dec-21,2 Dec 2021,Dec-21,King faha Foot Ball Stadium,Event,24.785906,46.839480,MDL Beast,MDL Beast,24.99415,46.506626,40.0,Full,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW055,Normal,,,NON EBU,,,,,,,Football Event,14 Nov 2021,Nov-21,14 Nov 2021,Nov-21,Arab Naif Univercity Riyadh,Event,24.786369,46.863208,Football event,Sports Event,24.785906,46.83948,35.0,Full,Central,Central,Ericsson,Ash Sharqiyah,OFF-AIR
COW055,Normal,,,EBU,,,,,,,Riyadh Season,9 Oct 2023,Oct-23,9 Oct 2023,Oct-23,ACES Muzahmiya WH,Other,24.517040,46.267630,Boulevard,,24.769386,46.608524,140.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,WH,7 May 2021,May-21,7 May 2021,May-21,General Hospital North Riyadh,WH,24.787190,46.558040,stc EXIT 18 Riyad  WH,,24.49375,46.91106,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW055,VIP,,,NON EBU,,,,,,,Spanish Super Cup,7 Feb 2022,Feb-22,7 Feb 2022,Feb-22,ACES Muzahmiya WH,Event,24.517040,46.267630,Spanish super cup event,Spanish super cup event,24.786,46.8391,70.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,6 Dec 2023,Dec-23,6 Dec 2023,Dec-23,ACES Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.993273,46.514599,100.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,WH,9 Nov 2023,Nov-23,10 Nov 2023,Nov-23,Boulevard,WH,24.769386,46.608524,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW055,VIP,,,NON EBU,,,,,,,WH,19 Jul 2023,Jul-23,19 Jul 2023,Jul-23,Fursiya Horse Club,WH,24.980510,46.784283,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,WH,19 Dec 2024,Dec-24,19 Dec 2024,Dec-24,MDL Beast S2,WH,24.99363,46.512932,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,Equestrian Event,24 Oct 2022,Oct-22,24 Oct 2022,Oct-22,Spanish super cup event @KFS,Other,24.786,46.8391,Fursiya Horse Club,,24.98051,46.784283,50.0,Full,Central,Central,Ericsson,Makkah,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,WH,24 Nov 2024,Nov-24,25 Nov 2024,Nov-24,Naif University,WH,24.78626,46.8633,ACES Muzahmiya WH,,24.51704,46.26763,90.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,WH,23 Dec 2021,Dec-21,23 Dec 2021,Dec-21,MDL Beast,WH,24.99415,46.506626,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Jizan,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,WH,26 Feb 2024,Feb-24,26 Feb 2024,Feb-24,MDL Beast Sound Storm 2023,WH,24.993273,46.514599,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW055,Normal,,,EBU,,,,,,,Other,28 Oct 2021,Oct-21,28 Oct 2021,Oct-21,stc EXIT 18 Riyad WH,Other,24.49375,46.91106,Arab Naif Univercity Riyadh,,24.786369,46.863208,20.0,Half,Central,Central,Ericsson,Asir,ON-AIR
COW055,Normal,,,EBU,,,,,,,Other,27 Sep 2025,Sep-25,27 Sep 2025,Sep-25,Al Kharaj event,Other,24.114259,47.257659,PNU Location,,24.8669,46.72603,110.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW055,Normal,,,EBU,,,,,,,Other,28 Oct 2021,Oct-21,28 Oct 2021,Oct-21,stc EXIT 18 Riyad WH,Other,24.49375,46.91106,Arab Naif Univercity Riyadh,,24.786369,46.863208,20.0,Half,Central,Central,Ericsson,Tabuk,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,26 Nov 2024,Nov-24,27 Nov 2024,Nov-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.99363,46.512932,120.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW055,Normal,,,EBU,,,,,,,Other,7 Nov 2024,Nov-24,8 Nov 2024,Nov-24,ACES  Muzahmiya WH,Other,24.517040,46.267630,Naif University,,24.78626,46.8633,90.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW055,Normal,,,NON EBU,,,,,,,Other,25 Dec 2024,Dec-24,26 Dec 2024,Dec-24,ACES  Muzahmiya WH,Event,24.51704,46.26763,AL KHARJ EVENT,Al Kharaj Event,24.114259,47.257659,160.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW056,Normal,,,NON EBU,,,,,,,WH,3 Jun 2023,Jun-23,3 Jun 2023,Jun-23,Diplomatic Quarters,WH,24.685650,46.615220,ACES Muzahmiya WH,,24.51704,46.26763,60.0,Half,Central,Central,Ericsson,Al Bahah,ON-AIR
COW056,VIP,,,NON EBU,,,,,,,WH,19 Dec 2024,Dec-24,19 Dec 2024,Dec-24,MDL Beast S4,WH,24.997106,46.506358,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW056,VIP,,,NON EBU,,,,,,,MDLBEAST Festival,6 Dec 2023,Dec-23,6 Dec 2023,Dec-23,ACES Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.99709966,46.50638538,100.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW056,Normal,,,NON EBU,,,,,,,WH,26 Feb 2024,Feb-24,26 Feb 2024,Feb-24,MDL Beast Sound Storm 2023,WH,24.997099,46.506385,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Ar Riyad,OFF-AIR
COW056,Normal,,,NON EBU,,,,,,,Other,21 Sep 2025,Sep-25,22 Sep 2025,Sep-25,ACES  Muzahmiya WH,Other,24.517040,46.267630,PNU Location,,24.8616,46.7307,80.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW056,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,26 Nov 2024,Nov-24,27 Nov 2024,Nov-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.997106,46.506358,120.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW057,Normal,,,NON EBU,,,,,,,WH,2 Jun 2023,Jun-23,2 Jun 2023,Jun-23,Dhaat Laban - C35-L2,WH,24.645311,46.581745,ACES Muzahmiya WH,,24.51704,46.26763,50.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW057,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,6 Dec 2023,Dec-23,6 Dec 2023,Dec-23,ACES Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.99509,46.50397,100.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW057,Normal,,,NON EBU,,,,,,,Other,27 Jan 2025,Jan-25,27 Jan 2025,Jan-25,Wonder Garden Riyadh Season 2024 Dog Festival,Event,24.798465,46.574752,LEAP Tech Conference,LEAP Tech Conference,25.239916,46.374924,80.0,Full,Central,Central,Ericsson,Makkah,ON-AIR
COW057,Normal,,,EBU,,,,,,,WH,31 Aug 2025,Aug-25,31 Aug 2025,Aug-25,AL FADEYIAH,WH,21.321400,39.277800,stc Jeddah WH,,21.631547,39.10799,50.0,Half,West,West,Ericsson,Makkah,ON-AIR
COW057,Normal,,,NON EBU,,,,,,,WH,26 Feb 2025,Feb-25,27 Feb 2025,Feb-25,Leap Event-2025,WH,25.23992,46.37492,ACES Muzahmiya WH,,24.51704,46.26763,200.0,Half,Central,Central,Ericsson,Al Madinah,ON-AIR
COW057,Normal,,,EBU,,,,,,,Other,29 Aug 2025,Aug-25,29 Aug 2025,Aug-25,ACES  Muzahmiya WH,Other,24.517040,46.267630,AL FADEYIAH,,21.3214,39.2778,900.0,Half,Central,West,Ericsson,Tabuk,ON-AIR
COW057,Normal,,,EBU,,,,,,,WH,27 Dec 2023,Dec-23,27 Dec 2023,Dec-23,MDL Beast 2023,WH,24.995090,46.503970,ACES Muzahmiya WH,,24.51704,46.26763,110.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
